street,housenumber,place,lat,lon
Via Zante ,12a,,45.40253,12.359926
Via Zante ,"13",,45.40252,12.360061
Via Zante ,"7",,45.402909,12.360193
Via Zante ,"3",,45.403514,12.360694
Via Zante ,"18",,45.402268,12.360003
Via Zante ,"4",,45.40344,12.360564
Via Zante ,"14",,45.40237,12.359877
Via Zante ,"12",,45.402772,12.360104
Via Zante ,"9",,45.402727,12.360272
Via Zante ,"2",,45.403514,12.36062
Via Zante ,"6",,45.403373,12.360514
Via Zante ,"10",,45.403018,12.360215
Riva Gio E Vindelino Da Spira ,"9",,45.39444,12.353251
Riva Gio E Vindelino Da Spira ,"1",,45.395933,12.354454
Riva Gio E Vindelino Da Spira ,1a,,45.395842,12.354381
Riva Gio E Vindelino Da Spira ,"5",,45.39492,12.353639
Riva Gio E Vindelino Da Spira ,"4",,45.395058,12.35375
Riva Gio E Vindelino Da Spira ,"21",,45.392014,12.351295
Riva Gio E Vindelino Da Spira ,2b,,45.39526,12.353912
Riva Gio E Vindelino Da Spira ,1b,,45.39566,12.354235
Riva Gio E Vindelino Da Spira ,"13",,45.39368,12.35264
Riva Gio E Vindelino Da Spira ,"15",,45.393315,12.352344
Riva Gio E Vindelino Da Spira ,4a,,45.395017,12.353717
Riva Gio E Vindelino Da Spira ,"20",,45.392178,12.351428
Riva Gio E Vindelino Da Spira ,"17",,45.393001,12.35209
Riva Gio E Vindelino Da Spira ,"11",,45.394252,12.3531
Riva Gio E Vindelino Da Spira ,"7",,45.394735,12.35349
Riva Gio E Vindelino Da Spira ,"8",,45.39466,12.353429
Riva Gio E Vindelino Da Spira ,"19",,45.392298,12.351526
Riva Gio E Vindelino Da Spira ,"16",,45.393112,12.352179
Riva Gio E Vindelino Da Spira ,"3",,45.395136,12.353812
Riva Gio E Vindelino Da Spira ,"6",,45.394834,12.35357
Riva Gio E Vindelino Da Spira ,"12",,45.394005,12.3529
Rivagio E Vindelino Da Spira ,"18",,45.392726,12.351869
Riva Gio E Vindelino Da Spira ,2c,,45.395217,12.353878
Riva Gio E Vindelino Da Spira ,"14",,45.393634,12.352602
Via Jacopo de Cavalli ,10b,,45.412101,12.370482
Via Jacopo de Cavalli ,4a,,45.412269,12.369695
Via Jacopo de Cavalli ,"7",,45.412205,12.370217
Via Jacopo de Cavalli ,17b,,45.412135,12.370575
Via Jacopo de Cavalli ,17a,,45.412123,12.370635
Via Jacopo de Cavalli ,4b,,45.412241,12.369818
Via degli Antonelli ,"1",,45.392283,12.353135
Via degli Antonelli ,"6",,45.39242,12.352873
Via degli Antonelli ,"2",,45.392217,12.353385
Via degli Antonelli ,6a,,45.392382,12.352969
Via degli Antonelli ,"4",,45.3923,12.353173
Via Anita Mezzalira ,"4",,45.380099,12.342728
Via Anita Mezzalira ,"8",,45.380099,12.342321
Via Anita Mezzalira ,"6",,45.380148,12.342364
Via Anita Mezzalira ,"10",,45.379757,12.342037
Strada della Droma ,88bis,,45.347509,12.315203
Strada della Droma ,"72",,45.346837,12.317295
Strada della Droma ,"97",,45.345862,12.312706
Strada della Droma ,44b,,45.348035,12.319737
Strada della Droma ,61e,,45.346771,12.317377
Strada della Droma ,"101",,45.344951,12.310656
Strada della Droma ,61i,,45.346764,12.317362
Strada della Droma ,13a,,45.349894,12.324741
Strada della Droma ,"84",,45.347195,12.314731
Strada della Droma ,"100",,45.341136,12.309352
Strada della Droma ,78a,,45.346689,12.315679
Strada della Droma ,"78",,45.346689,12.315679
Strada della Droma ,"77",,45.346677,12.317064
Strada della Droma ,"88",,45.347402,12.314989
Strada della Droma ,"119",,45.343732,12.309759
Strada della Droma ,"93",,45.346142,12.313322
Strada della Droma ,"59",,45.346856,12.317607
"Strada della Droma, ",49m,,45.347182,12.318438
Strada della Droma ,"92",,45.346589,12.313974
Strada della Droma ,"126",,45.339576,12.310513
Strada della Droma ,"46",,45.347962,12.319607
Strada della Droma ,"115",,45.344168,12.31005
Strada della Droma ,"124",,45.339443,12.310661
Strada della Droma ,"107",,45.344507,12.310293
Strada della Droma ,74f,,45.346692,12.316042
Via dei Villini ,"8",,45.348852,12.318072
Via dei Villini ,"11",,45.348627,12.318605
Via dei Villini ,"13",,45.348641,12.318513
Via dei Villini ,"21",,45.348785,12.318044
Via dei Villini ,"3",,45.348607,12.319058
Via dei Villini ,"17",,45.348688,12.318171
Via Delle Meduse ,"3",,45.39937,12.361894
Via Delle Meduse ,1d,,45.399363,12.361958
Via Delle Meduse ,"2",,45.399348,12.362127
Via Delle Meduse ,"6",,45.399486,12.361696
Via Delle Meduse ,3a,,45.399367,12.361904
Via Delle Meduse ,1a,,45.399342,12.361986
Calle de la Scoeta ,"1",,45.371784,12.338612
Calle de la Scoeta ,"3",,45.371789,12.338562
Via Giannantonio Selva ,"9",,45.424843,12.381369
Via Giannantonio Selva ,"5",,45.424922,12.381133
Via Jacopo de Cavalli ,"20",,45.411558,12.371253
Via Jacopo de Cavalli ,23a,,45.41167,12.370844
Via Jacopo de Cavalli ,"16",,45.411645,12.370784
Via Jacopo de Cavalli ,"9",,45.412186,12.370314
Via Jacopo de Cavalli ,2b,,45.412296,12.369575
Via Jacopo de Cavalli ,"21",,45.412068,12.370822
Via Jacopo de Cavalli ,"19",,45.41209,12.370804
Via Jacopo de Cavalli ,"15",,45.412136,12.370566
Via Jacopo de Cavalli ,"6",,45.412206,12.369966
Via Jacopo de Cavalli ,"5",,45.412237,12.370056
Via Jacopo de Cavalli ,1a,,45.412295,12.369789
Via Jacopo de Cavalli ,11a,,45.412169,12.370401
Via Jacopo de Cavalli ,10a,,45.412103,12.370472
Via Jacopo de Cavalli ,"23",,45.411808,12.370738
Via Jacopo de Cavalli ,"8",,45.412186,12.370055
Via Jacopo de Cavalli ,"14",,45.411838,12.370677
Via Jacopo de Cavalli ,2a,,45.412319,12.369479
Via Jacopo de Cavalli ,"1",,45.412344,12.369581
Via Jacopo de Cavalli ,"18",,45.411576,12.371085
Via Jacopo de Cavalli ,"2",,45.412342,12.369385
Via Jacopo de Cavalli ,"17",,45.412094,12.370783
Via Jacopo de Cavalli ,"10",,45.412137,12.370301
Via Jacopo de Cavalli ,5a,,45.412259,12.369945
Via Jacopo de Cavalli ,"12",,45.412057,12.370712
Via Jacopo de Cavalli ,"25",,45.411615,12.371102
Via Marcantonio Bragadin ,6f,,45.412807,12.368767
Via Marcantonio Bragadin ,6e,,45.412807,12.368767
Via Marcantonio Bragadin ,6d,,45.412807,12.368767
Via Marcantonio Bragadin ,"6",,45.412829,12.368603
Via Marcantonio Bragadin ,4b,,45.412944,12.368261
Via Marcantonio Bragadin ,3b,,45.412878,12.368799
Via Marcantonio Bragadin ,3a,,45.412891,12.368661
Via Marcantonio Bragadin ,"14",,45.412757,12.370649
Via Marcantonio Bragadin ,"22",,45.412658,12.371206
Via Marcantonio Bragadin ,"3",,45.412893,12.368636
Via Marcantonio Bragadin ,11a,,45.412701,12.371253
Via Marcantonio Bragadin ,4e,,45.412853,12.368488
Via Marcantonio Bragadin ,1i,,45.41344,12.367736
Via Marcantonio Bragadin ,18a,,45.412727,12.370819
Via Marcantonio Bragadin ,16b,,45.412727,12.370819
Via Marcantonio Bragadin ,"34",,45.411935,12.372454
Via Marcantonio Bragadin ,5a,,45.412852,12.369414
Via Marcantonio Bragadin ,"8",,45.4128,12.369026
Via Marcantonio Bragadin ,"9",,45.412768,12.370868
Via Marcantonio Bragadin ,"18",,45.41271,12.370912
Via Marcantonio Bragadin ,12a,,45.412782,12.370504
Via Marcantonio Bragadin ,"12",,45.412811,12.370344
Via Marcantonio Bragadin ,1m,,45.41336,12.367824
Via Marcantonio Bragadin ,2c,,45.413264,12.367823
Via Marcantonio Bragadin ,2h,,45.413106,12.368023
Via Marcantonio Bragadin ,12c,,45.412832,12.370227
Via Marcantonio Bragadin ,"26",,45.412592,12.371583
Via Marcantonio Bragadin ,26c,,45.412423,12.372211
Via Marcantonio Bragadin ,"2",,45.413177,12.367935
Via Marcantonio Bragadin ,"4",,45.413006,12.36816
Via Marcantonio Bragadin ,"32",,45.412069,12.372361
Via Marcantonio Bragadin ,18a,,45.412728,12.370811
Via Marcantonio Bragadin ,16a,,45.412728,12.370811
Via Marcantonio Bragadin ,6e,,45.412807,12.368762
Via Marcantonio Bragadin ,6d,,45.412807,12.368762
Via Marcantonio Bragadin ,"36",,45.411894,12.372493
Via Marcantonio Bragadin ,4c,,45.412927,12.368288
Via Marcantonio Bragadin ,24b,,45.412632,12.371356
Via Marcantonio Bragadin ,"5",,45.412863,12.36904
Via Marcantonio Bragadin ,1e,,45.412908,12.368552
Via Marcantonio Bragadin ,14a,,45.412738,12.370754
Via Marcantonio Bragadin ,"38",,45.411642,12.372964
Via Marcantonio Bragadin ,24a,,45.412631,12.371365
Via Marcantonio Bragadin ,1d,,45.412932,12.368465
Via Marcantonio Bragadin ,2e,,45.413213,12.36789
Via Marcantonio Bragadin ,"28",,45.412559,12.37177
Via Modone E Corone ,"5",,45.407458,12.364695
Via Modone E Corone ,"3",,45.407615,12.364778
Via Modone E Corone ,"11",,45.406543,12.364223
Via Modone E Corone ,4a,,45.407367,12.364548
Via Modone E Corone ,"7",,45.407259,12.364589
Via Modone E Corone ,"8",,45.406808,12.364261
Via Modone E Corone ,"9",,45.406789,12.364348
Via Modone E Corone ,"4",,45.407289,12.364507
Via Modone E Corone ,"6",,45.407123,12.364421
Via Modone E Corone ,"1",,45.407816,12.364936
Via Marcantonio Bragadin ,9a,,45.412745,12.370998
Via Marcantonio Bragadin ,2b,,45.413291,12.367789
Via Marcantonio Bragadin ,4d,,45.412881,12.368397
Via Marcantonio Bragadin ,18a,,45.412727,12.370815
Via Marcantonio Bragadin ,16b,,45.412727,12.370815
Via Marcantonio Bragadin ,16a,,45.412727,12.370815
Via Marcantonio Bragadin ,6c,,45.412807,12.368753
Via Marcantonio Bragadin ,2a,,45.413314,12.367759
Via Marcantonio Bragadin ,"13",,45.412625,12.37168
Via Marcantonio Bragadin ,1b,,45.412964,12.368379
Via Marcantonio Bragadin ,1l,,45.413238,12.367976
Via Marcantonio Bragadin ,"10",,45.412788,12.369374
Via Marcantonio Bragadin ,6a,,45.412806,12.368744
Via Marcantonio Bragadin ,12b,,45.412773,12.370559
Via Marcantonio Bragadin ,1a,,45.413166,12.36807
Via Marcantonio Bragadin ,12l,,45.412869,12.37002
Via Marcantonio Bragadin ,2d,,45.41324,12.367855
Via Marcantonio Bragadin ,"30",,45.412213,12.372296
Via Marcantonio Bragadin ,6b,,45.412808,12.368839
Via Marcantonio Bragadin ,6f,,45.412808,12.368773
Via Marcantonio Bragadin ,6e,,45.412808,12.368773
Via Marcantonio Bragadin ,"16",,45.41273,12.370802
Via Marcantonio Bragadin ,1c,,45.412946,12.368429
Via Renato Morandi ,"9",,45.426472,12.381325
Calle de la Bissa ,"1",,45.371588,12.338671
Campo Nicoli ,"6",,45.371695,12.338692
Campo Nicoli ,"2",,45.371704,12.338849
Campo Nicoli ,"1",,45.37182,12.338808
Campo Nicoli ,"4",,45.371648,12.338665
Via Giusto Fuga ,12a,,45.392659,12.355693
Via Giusto Fuga ,"5",,45.392828,12.355793
Via Giusto Fuga ,"2",,45.393168,12.35506
Via Giusto Fuga ,"14",,45.392598,12.355901
Via Giusto Fuga ,"12",,45.392741,12.355482
Via Giusto Fuga ,"7",,45.392682,12.356175
Via Giusto Fuga ,"3",,45.393278,12.355219
Via Giusto Fuga ,"10",,45.392781,12.35538
Via Giusto Fuga ,"8",,45.39285,12.355196
Via Giusto Fuga ,"4",,45.393153,12.355169
Gran Viale Santa Maria Elisabetta ,65d,,45.415334,12.374516
Gran Viale Santa Maria Elisabetta ,"36",,45.415533,12.372974
Gran Viale Santa Maria Elisabetta ,57b,,45.41595,12.372584
Gran Viale Santa Maria Elisabetta ,"23",,45.416864,12.369548
Gran Viale Santa Maria Elisabetta ,"43",,45.416483,12.370876
Gran Viale Santa Maria Elisabetta ,"12",,45.416446,12.369984
Gran Viale Santa Maria Elisabetta ,"2",,45.416858,12.368504
Gran Viale Santa Maria Elisabetta ,"18",,45.416191,12.370699
Gran Viale Santa Maria Elisabetta ,"33",,45.416756,12.369898
Gran Viale Santa Maria Elisabetta ,47g,,45.416265,12.371477
Gran Viale Santa Maria Elisabetta ,"59",,45.415819,12.373008
Gran Viale Santa Maria Elisabetta ,"34",,45.415676,12.372544
Gran Viale Santa Maria Elisabetta ,63b,,45.415398,12.374293
Gran Viale Santa Maria Elisabetta ,"25",,45.416833,12.369647
Gran Viale Santa Maria Elisabetta ,51d,,45.41607,12.372191
Gran Viale Santa Maria Elisabetta ,10c,,45.416523,12.369825
Gran Viale Santa Maria Elisabetta ,"45",,45.416469,12.370923
Via Sandro Gallo ,61b,,45.41068,12.36664
Via Sandro Gallo ,57b,,45.410972,12.36677
Via Sandro Gallo ,"57",,45.410956,12.366764
Via Sandro Gallo ,"34",,45.412974,12.367224
Via Sandro Gallo ,32b,,45.413055,12.367255
Via Sandro Gallo ,57d,,45.4109,12.366731
Via Sandro Gallo ,"125",,45.405468,12.364152
Via Sandro Gallo ,61d,,45.410627,12.366619
Via Sandro Gallo ,173a,,45.398223,12.358585
Via Sandro Gallo ,"40",,45.412476,12.367072
Via Sandro Gallo ,"59",,45.41079,12.366699
Via Sandro Gallo ,61c,,45.410661,12.366633
Via Francesco Pezzana ,"3",,45.391358,12.352212
Via Francesco Pezzana ,"9",,45.391532,12.351133
Ramo Merceria ,"2",,45.372522,12.338666
Ramo Merceria ,"1",,45.372526,12.338605
Ramo Merceria ,"3",,45.37252,12.338692
Gran Viale Santa Maria Elisabetta ,2f,,45.416811,12.368692
Gran Viale Santa Maria Elisabetta ,41e,,45.416602,12.370474
Gran Viale Santa Maria Elisabetta ,47c,,45.416317,12.371333
Gran Viale Santa Maria Elisabetta ,"30",,45.415746,12.372306
Gran Viale Santa Maria Elisabetta ,"20",,45.41617,12.370767
Gran Viale Santa Maria Elisabetta ,"6",,45.416676,12.369218
Gran Viale Santa Maria Elisabetta ,"38",,45.41525,12.373972
Gran Viale Santa Maria Elisabetta ,"29",,45.416805,12.369738
Gran Viale Santa Maria Elisabetta ,10d,,45.416504,12.36989
Gran Viale Santa Maria Elisabetta ,49a,,45.41625,12.371559
Gran Viale Santa Maria Elisabetta ,"21",,45.416913,12.369388
Gran Viale Santa Maria Elisabetta ,41f,,45.416567,12.370587
Gran Viale Santa Maria Elisabetta ,"61",,45.415555,12.373859
Gran Viale Santa Maria Elisabetta ,49h,,45.416171,12.371852
Gran Viale Santa Maria Elisabetta ,"32",,45.415728,12.372367
Gran Viale Santa Maria Elisabetta ,"37",,45.416684,12.370201
Gran Viale Santa Maria Elisabetta ,65c,,45.415358,12.37447
Gran Viale Santa Maria Elisabetta ,"53",,45.416039,12.372314
Gran Viale Santa Maria Elisabetta ,"41",,45.416604,12.370466
Via Sandro Gallo ,57c,,45.410921,12.366739
Via Sandro Gallo ,84g,,45.406028,12.364207
Calle de la Bissa ,"8",,45.37131,12.338678
Calle de la Bissa ,"4",,45.371425,12.338722
Calle de la Bissa ,"2",,45.371417,12.338629
Calle de la Bissa ,"9",,45.371219,12.338668
Calle de la Bissa ,"5",,45.371391,12.338737
Calle de la Bissa ,1a,,45.371531,12.338685
Calle de la Bissa ,"6",,45.371325,12.338747
Gran Viale Santa Maria Elisabetta ,"49",,45.416254,12.371547
Gran Viale Santa Maria Elisabetta ,2e,,45.416825,12.368621
Gran Viale Santa Maria Elisabetta ,"8",,45.416547,12.369591
Gran Viale Santa Maria Elisabetta ,61b,,45.415529,12.373931
Gran Viale Santa Maria Elisabetta ,57a,,45.415963,12.372537
Gran Viale Santa Maria Elisabetta ,21b,,45.41691,12.369407
Gran Viale Santa Maria Elisabetta ,61e,,45.415481,12.37412
Gran Viale Santa Maria Elisabetta ,49c,,45.416211,12.371687
Gran Viale Santa Maria Elisabetta ,49b,,45.416248,12.371568
Gran Viale Santa Maria Elisabetta ,"10",,45.416528,12.369653
Gran Viale Santa Maria Elisabetta ,21c,,45.416908,12.369415
Gran Viale Santa Maria Elisabetta ,65b,,45.415368,12.37444
Gran Viale Santa Maria Elisabetta ,"24",,45.416153,12.370951
Gran Viale Santa Maria Elisabetta ,8a,,45.41658,12.369534
Gran Viale Santa Maria Elisabetta ,"27",,45.41682,12.369691
Via Isola di Lemno ,"12",,45.411305,12.365021
Via Isola di Lemno ,4a,,45.412086,12.365401
Via Isola di Lemno ,"5",,45.411806,12.365351
Via Isola di Lemno ,"8",,45.411688,12.365205
Via Isola di Lemno ,4b,,45.412017,12.365367
Via Isola di Lemno ,3a,,45.411862,12.36538
Via Isola di Lemno ,"2",,45.412479,12.365595
Via Isola di Lemno ,"9",,45.411415,12.365157
Via Isola di Lemno ,"3",,45.411907,12.365403
Via Isola di Lemno ,"11",,45.411246,12.365074
Via Isola di Lemno ,"1",,45.412124,12.36551
Via Isola di Lemno ,"7",,45.411623,12.365261
Via Isola di Lemno ,"4",,45.412206,12.36546
Via Isola di Lemno ,7a,,45.411568,12.365233
Via Isola di Lemno ,"6",,45.411931,12.365324
Via Isola di Lemno ,"10",,45.41146,12.365096
Via Isola di Lemno ,9a,,45.41151,12.365204
Gran Viale Santa Maria Elisabetta ,2h,,45.416714,12.368809
Gran Viale Santa Maria Elisabetta ,57c,,45.415928,12.372659
Gran Viale Santa Maria Elisabetta ,"51",,45.416131,12.371997
Gran Viale Santa Maria Elisabetta ,49i,,45.416151,12.371922
Gran Viale Santa Maria Elisabetta ,"63",,45.415477,12.374134
Gran Viale Santa Maria Elisabetta ,42a,,45.415129,12.374382
Gran Viale Santa Maria Elisabetta ,47i,,45.416261,12.371526
Gran Viale Santa Maria Elisabetta ,65a,,45.415372,12.3744
Gran Viale Santa Maria Elisabetta ,61a,,45.415537,12.373903
Gran Viale Santa Maria Elisabetta ,2g,,45.416789,12.36879
Gran Viale Santa Maria Elisabetta ,28d,,45.415802,12.372123
Gran Viale Santa Maria Elisabetta ,"42",,45.415138,12.37435
Gran Viale Santa Maria Elisabetta ,"22",,45.416161,12.370797
Gran Viale Santa Maria Elisabetta ,55a,,45.415991,12.372396
Gran Viale Santa Maria Elisabetta ,21a,,45.416912,12.369398
Gran Viale Santa Maria Elisabetta ,28c,,45.415811,12.372093
Gran Viale Santa Maria Elisabetta ,"4",,45.416722,12.369028
Gran Viale Santa Maria Elisabetta ,47a,,45.416371,12.37119
Gran Viale Santa Maria Elisabetta ,53a,,45.416047,12.372288
Gran Viale Santa Maria Elisabetta ,"55",,45.416033,12.372333
Gran Viale Santa Maria Elisabetta ,"65",,45.415385,12.374351
Gran Viale Santa Maria Elisabetta ,10b,,45.416536,12.369782
Gran Viale Santa Maria Elisabetta ,47h,,45.416264,12.371512
Gran Viale Santa Maria Elisabetta ,28b,,45.415825,12.372044
Gran Viale Santa Maria Elisabetta ,"31",,45.41678,12.369818
Gran Viale Santa Maria Elisabetta ,63a,,45.415438,12.37418
Gran Viale Santa Maria Elisabetta ,51a,,45.41611,12.372062
Gran Viale Santa Maria Elisabetta ,23a,,45.41685,12.369594
Gran Viale Santa Maria Elisabetta ,32b,,45.415694,12.372484
Gran Viale Santa Maria Elisabetta ,47b,,45.416333,12.371281
Gran Viale Santa Maria Elisabetta ,"35",,45.416729,12.369985
Gran Viale Santa Maria Elisabetta ,"57",,45.415985,12.372475
Via Malamocco ,"77",,45.379597,12.343755
Piazza Maggiore ,1a,,45.372216,12.338137
Piazza Maggiore ,"1",,45.372237,12.338131
Piazza Maggiore ,"6",,45.372234,12.338388
Strada Vicinale Malamocco Alberoni ,"12",,45.396366,12.360013
Strada Vicinale Malamocco Alberoni ,"35",,45.361558,12.335372
Strada Vicinale Malamocco Alberoni ,"3",,45.397208,12.360624
Strada Vicinale Malamocco Alberoni ,6d,,45.397053,12.360489
Strada Vicinale Malamocco Alberoni ,"20",,45.362623,12.336217
Strada Vicinale Malamocco Alberoni ,"9",,45.396941,12.360392
Strada Vicinale Malamocco Alberoni ,"1",,45.397276,12.360676
Strada Vicinale Malamocco Alberoni ,"4",,45.397101,12.360543
Strada Vicinale Malamocco Alberoni ,"8",,45.396966,12.360411
Strada Vicinale Malamocco Alberoni ,"7",,45.397007,12.360443
Strada Vicinale Malamocco Alberoni ,7a,,45.396983,12.360424
Strada Vicinale Malamocco Alberoni ,"5",,45.397094,12.360538
Strada Vicinale Malamocco Alberoni ,"6",,45.397075,12.360521
Strada Vicinale Malamocco Alberoni ,"11",,45.396507,12.359632
Rio Terà ,"50",,45.372044,12.339599
Rio Terà ,"19",,45.372089,12.338511
Via Ludovico Manin ,"14",,45.402422,12.36286
Ottagono Alberoni ,"1",,45.348108,12.307085
Via Luigi Rubin ,"4",,45.348216,12.318634
Via Luigi Rubin ,"9",,45.348037,12.318221
Via Luigi Rubin ,"5",,45.347902,12.318731
Via Luigi Rubin ,"7",,45.348121,12.318353
Via Luigi Rubin ,"1",,45.347679,12.319076
Via Luigi Rubin ,"11",,45.348004,12.31817
Via Luigi Rubin ,"13",,45.348012,12.318102
Via Luigi Rubin ,"6",,45.348253,12.318406
Via Luigi Rubin ,"10",,45.348134,12.318227
Via Luigi Rubin ,"3",,45.347804,12.318891
Via Luigi Rubin ,"8",,45.348198,12.318323
Riviera Benedetto Marcello ,"1",,45.401424,12.358824
Riviera Benedetto Marcello ,"14",,45.399032,12.356947
Riviera Benedetto Marcello ,7a,,45.400475,12.358117
Riviera Benedetto Marcello ,"8",,45.400284,12.357978
Riviera Benedetto Marcello ,"2",,45.401352,12.358767
Riviera Benedetto Marcello ,"7",,45.400384,12.358051
Riviera Benedetto Marcello ,"10",,45.399746,12.35756
Riviera Benedetto Marcello ,"12",,45.399319,12.357226
Riviera Benedetto Marcello ,"5",,45.400654,12.35825
Riviera Santa Maria Elisabetta ,13a,,45.419572,12.374602
Riviera Benedetto Marcello ,"11",,45.399472,12.357347
Riviera Benedetto Marcello ,"6",,45.400605,12.358213
Riviera Benedetto Marcello ,"9",,45.399934,12.35771
Strada Dell'ospizio Marino ,"22",Strada Dell'Ospizio Marino ,45.421875,12.381703
